,Unnamed: 0,URL,Date,Tweet ID,Username,Tweet,Hashtag,Like Count
353,510.0,https://twitter.com/abu_waras/status/1569092142483800064,2022-09-11 22:34:53+00:00,1.56909e+18,abu_waras,"Indonesia berjuang mengusir penjajah butuh waktu puluhan tahun.
Bangsa Indonesia berjuang untuk menolak kenaikan harga BBM oleh Pemerintah, butuh waktu.....?",,826.0
354,511.0,https://twitter.com/musniumar/status/1569089131866914817,2022-09-11 22:22:55+00:00,1.56909e+18,musniumar,"Hebat!!! Ayo beralih ke Transjakarta. Walaupun harga BBM bersubsidi naik, tiket Transjakarta tetap, tidak naik. Melayani warga utk mewujudkan maju kotanya, transjakarta maju bahagia warganya. 
https://t.co/y5EKKKMj3J",,822.0
357,514.0,https://twitter.com/sulist_ty/status/1568966127665188868,2022-09-11 14:14:09+00:00,1.56897e+18,sulist_ty,"@OnlyFrens Risma ndobol. jelas2 minyak dunia lg turun kok, harga BBM di indonesia malah dinaikan?. lagian klu emng subsidi gk tepat sasaran. knp juga pertamak yg gk disubsidi jg naik. katanya ikutin harga global?",,149.0
358,515.0,https://twitter.com/OposisiCerdas/status/1568961099445444608,2022-09-11 13:54:10+00:00,1.56896e+18,OposisiCerdas,"Buruh Siap Demo Satu Bulan Penuh dan Mogok Kerja Tuntut Harga BBM Turun
https://t.co/mmo6pIVTK2",,257.0
360,517.0,https://twitter.com/Mdy_Asmara1701/status/1568949891120136193,2022-09-11 13:09:38+00:00,1.56895e+18,Mdy_Asmara1701,"""Layanan 24 jam setiap hari ini berlaku di 13 koridor. Semoga penambahan waktu layanan ini ikut membantu masyarakat di saat harga BBM naik,"" ujar Anang 

Mantap banget nih Transjakarta 👍 https://t.co/G61uIm5mnR",,258.0
362,519.0,https://twitter.com/IMCMushroom/status/1568937899944718336,2022-09-11 12:21:59+00:00,1.56894e+18,IMCMushroom,"Walaupun Bjorka lagi ngubek-ngubek data para penguasa. 
Tetapi oposisi tetap fokus pada hal yg sangat penting seperti : Tetap Fokus mendukung Mahasiswa, Buruh dan Rakyat untuk demo turunkan harga BBM. 
Fokus juga kasus Sambo. 
Dan Pembunuhan KM50. Dll.
SETUJU!!!!",,697.0
363,520.0,https://twitter.com/kafiradikalis/status/1568936918746025984,2022-09-11 12:18:05+00:00,1.56894e+18,kafiradikalis,"...Demo besok+lusa gak akan bisa nurunin BBM.

U/ nurunin harga BBM gak cukup 2 hari, min 10 hari beruntun!

Meski sadar demo besok+lusa bakal gagal tp gw dari perbatasan Sulbar-Sulsel balik ke Jakarta.

Yg penting turun ke jalan melawan setan Mukidi! (``,)",,149.0
364,521.0,https://twitter.com/camilajenie/status/1568934869585260544,2022-09-11 12:09:56+00:00,1.56893e+18,camilajenie,Mau Mengalihkan Kasus Sambo dan Kasus Kenaikan Harga Bbm Mainnya Kurang Cantik,,563.0
365,522.0,https://twitter.com/Ndons_Back/status/1568920800950128641,2022-09-11 11:14:02+00:00,1.56892e+18,Ndons_Back,"Harga Bahan Bakar Minyak (BBM). Berikut daftar harga pangan hari ini.
https://t.co/oxrhvlcyn5",,100.0
367,524.0,https://twitter.com/camilajenie/status/1568895474144526336,2022-09-11 09:33:24+00:00,1.5689e+18,camilajenie,"Yogyakarta 10 September 2022

Mahasiswa Yogyakarta Yang Tengah Melakukan Aksi Tolak Kenaikan Harga BBM Sejenak Mereka Berhenti dan Menunaikan Kewajiban Ibadah Sholat Berjamaah https://t.co/7H7oUEXZTv",,848.0
369,526.0,https://twitter.com/RenaHoston178/status/1568882317481111554,2022-09-11 08:41:07+00:00,1.56888e+18,RenaHoston178,"Kenaikan harga BBM diwarnai aksi demonstrasi menolak kenaikan harga BBM di beberapa wilayah Indonesia, Justru suara dari pemuda Papua malah mendukung kebijakan pemerintah tersebut.
#SubsidiTepatEkonomiKuat
https://t.co/z7WXag5WCd https://t.co/puMbeHs9Fi",['SubsidiTepatEkonomiKuat'],146.0
370,527.0,https://twitter.com/sutanmangara/status/1568831728919408642,2022-09-11 05:20:06+00:00,1.56883e+18,sutanmangara,"Ada Partai Yang Dulu Hobby Nangis Kalau Harga BBM Naik ?
Saat ini Mereka Ngapain  ??? https://t.co/hdm55kgFoi",,338.0
371,528.0,https://twitter.com/arifnovianto_id/status/1568827124618006528,2022-09-11 05:01:48+00:00,1.56883e+18,arifnovianto_id,"PEMOGOKAN juga dilakukan kurir Shopee Express di BATAM. Mereka yg selama ini menanggung risiko kerja, sarana produksi ditanggung kurir (motor, bensin, hp, pulsa, dll) tapi justru bayaran bagi KURIR DITURUNKAN disaat harga BBM dan kebutuhan pokok naik.

#KurirMelawan https://t.co/ABBPu6RNzg",['KurirMelawan'],147.0
372,529.0,https://twitter.com/arifnovianto_id/status/1568825031391875072,2022-09-11 04:53:29+00:00,1.56883e+18,arifnovianto_id,"KURIR Shopee Express di BEKASI hari ini MOGOK kerja. Mereka memprotes keputusan sepihak dari perusahaan yg MENURUNKAN bayaran bagi kurir disaat harga BBM naik.

Sebelumnya mereka dibayar 2.200/paket, diturunkan menjadi 2.000/paket. Selain itu insentif u/ target tertentu dihapus. https://t.co/4HUwiSYbfu",,3180.0
373,530.0,https://twitter.com/Ryanss99/status/1568809056139362304,2022-09-11 03:50:00+00:00,1.56881e+18,Ryanss99,"“Pesan terbaru dari BJORKA:

utk dukung perjuangan rakyat Indonesia demo kenaikan harga BBM, saya akan publish database mypertamina secepatnya.”

Wow kita tinggu!

Bjorka , Munir, Supersemar , Menkominfo #BTSJIN https://t.co/Sm1scl69yT",['BTSJIN'],1562.0
374,531.0,https://twitter.com/AnthonyBudiawan/status/1568789555595313152,2022-09-11 02:32:31+00:00,1.56879e+18,AnthonyBudiawan,"Insting Indikator Politik @BurhanMuhtadi sangat tajam, survei kenaikan harga BBM 25-31 Agustus, harga BBM dinaikkan 3/9, rilis survei 7/9, berita @Sindonews naik: masyarakat setuju harga pertalite Rp10.000. @BurhanMuhtadi bilang berita @Sindonews tidak benar? Melanggar UU ITE? https://t.co/hA0dsIYIYR",,117.0
375,532.0,https://twitter.com/arifin34533/status/1568789164283527168,2022-09-11 02:30:58+00:00,1.56879e+18,arifin34533,"Katanya kenaikan harga BBM subsidi membuat rakyat susah...
.
Kenyataannya roda perekonomian rakyat tetap berjalan....
. https://t.co/GeKXCCNjde",,241.0
376,533.0,https://twitter.com/NenkMonica/status/1568775891614052358,2022-09-11 01:38:13+00:00,1.56878e+18,NenkMonica,"Kenaikan Harga BBM selalu alasannya Subsidi Salah Sasaran. 
Subsidi itu yg mengelola, mengatur dan menyalurkannya kalian sbg Pemerintah, jika salah sasaran berarti ada ketidakbecusan dlm pengelolaannya. 
Kalian yg salah urus kemudian Rakyat yg menanggungnya. https://t.co/KWpYyjTIOj",,365.0
377,534.0,https://twitter.com/papa_loren/status/1568768439510245378,2022-09-11 01:08:36+00:00,1.56877e+18,papa_loren,"Kadang suka kepikiran, Itu orang2 yg pro kenaikan bbm bakal protes ngga ya klo harga bbm turun? 
😂",,263.0
378,535.0,https://twitter.com/abu_waras/status/1568739882830544897,2022-09-10 23:15:08+00:00,1.56874e+18,abu_waras,Viral! Masa Aksi Akbar 1209 Diperkirakan Bisa Menyamai dengan Aksi 212 Karena Segenap Komponen Masyarakat Akan Berkumpul dan Bersatu Menolak Kenaikan Harga BBM.,,2397.0
379,536.0,https://twitter.com/AnthonyBudiawan/status/1568652712354672641,2022-09-10 17:28:45+00:00,1.56865e+18,AnthonyBudiawan,"Berita 8/8/2022, CNBC memuji menkeu selangit: Top, katanya. Surplus APBN Juli 2022 Tembus Rp100 T. Tapi belum sebulan keadaan berbalik. Pemerintah naikkan harga BBM pada 3/9/2022.  Katanya APBN akan jebol? Aneh, lucu dan tidak masuk akal? Ada yg bohong?

https://t.co/N1E5MTWCwB",,1632.0
381,538.0,https://twitter.com/sutanmangara/status/1568619576245776389,2022-09-10 15:17:05+00:00,1.56862e+18,sutanmangara,"Ini Semua Salah Pak Anis !
Kenapa Dia Naikkan Harga BBM ? https://t.co/aRNHb0cKng",,220.0
382,539.0,https://twitter.com/TaufikDamas/status/1568610573952368642,2022-09-10 14:41:18+00:00,1.56861e+18,TaufikDamas,"Ada kawan yang setuju kenaikan harga BBM. Saya tanya, kenapa kamu setuju? 

""Karena PKS menolak,"" jawabannya singkat.",,2273.0
383,540.0,https://twitter.com/papuamuslim95/status/1568605463671111680,2022-09-10 14:21:00+00:00,1.56861e+18,papuamuslim95,Habib Rizieq Ajak Semua Elemen Gabung Aksi Tolak kenaikan harga BBM bersubsidi.taggal 12 kepung istana negara dan Gedung DPR-RI Jakarta https://t.co/CWBToMyFic,,177.0
384,541.0,https://twitter.com/yo2thok/status/1568597318953467905,2022-09-10 13:48:38+00:00,1.5686e+18,yo2thok,"Di Gaji per bulannya sebesar Rp5.61 miliar, jika dikonversikan selama satu tahun memperoleh gaji sebesar Rp67.38 miliar. 

Layak Disebut Apa Dirut Pertamina Jika Kalah Dengan Petronas meski harga jual BBM Mereka Lebih murah dari Pertamina Tapi Mereka Bisa Mendapat Keuntungan ? https://t.co/rmIqIen6zT",,253.0
385,542.0,https://twitter.com/selebtwit3r/status/1568582965831307264,2022-09-10 12:51:36+00:00,1.56858e+18,selebtwit3r,"Radikal sekali kata bang Karni Ilyas menanggapi penjelasan pakar kebijakan publik ini tentang kenaikan harga BBM

Noted.. bung Adrian kena skak mat bisanya cuma garuk2 kepala ..jawab bang 🤣🤣 https://t.co/H91CYHpPfW",,1834.0
386,543.0,https://twitter.com/AnthonyBudiawan/status/1568574089778073601,2022-09-10 12:16:20+00:00,1.56857e+18,AnthonyBudiawan,"Menentukan harga BBM bukan dengan survei kepuasan publik, bisa menyesatkan. Harusnya pelajari sejauh mana kemampuan ekonomi dan keuangan masyarakat dalam memenuhi kebutuhan BBM tersebut, dibandingkan penghasilannya: kalau lebih dari 5%, kurang mampu. 

https://t.co/PmDmU7mGn3",,450.0
387,544.0,https://twitter.com/Nicho_Silalahi/status/1568573006456434688,2022-09-10 12:12:02+00:00,1.56857e+18,Nicho_Silalahi,"Saatnya Rakyat Melawan.

Sudah Cukup Kita Ditipu Tipu oleh penguasa dengan berbagai alasan hanya untuk mengaburkan kegagalan mereka.

Mari kita satukan suara rakyat untuk menggaungkan ""Turunkan Harga BBM Atau Turunkan Jokowi"".

- Hasta La Victoria Siempre -
✊✊✊✊ https://t.co/J8EPYlcoMC",,360.0
388,545.0,https://twitter.com/Stevaniehuangg/status/1568565011232231425,2022-09-10 11:40:15+00:00,1.56857e+18,Stevaniehuangg,"Klakson tiga kali, cara emak emak di Bandung Galang aksi tolak kenaikan harga BBM .. 

good job maak 🤗😘 https://t.co/EgNUUz194j",,1824.0
389,546.0,https://twitter.com/TeddGus/status/1568561667264647173,2022-09-10 11:26:58+00:00,1.56856e+18,TeddGus,"Waktu Demokrat dan PKS mendukung kenaikan harga BBM, apakah tidak ada yang demo? Ternyata ada. Kalau mereka benar berjuang demi rakyat seperti klaim saat ini, seharusnya mereka gak mendukung kenaikan harga BBM saat itu.

Kalau sudah begini, masih percaya mereka membela rakyat? 😁",,130.0
390,547.0,https://twitter.com/NenkMonica/status/1568548841359839233,2022-09-10 10:36:00+00:00,1.56855e+18,NenkMonica,"Sopir Angkot teriak kesal akibat kenaikan harga BBM. 
Jangan tanggung Pak Jokowi naikin lagi BBMnya jangan 10rb tapi 25rb sekalian. 
Sabar ya Pak Sopir. https://t.co/bTTqTRUIQ6",,181.0
391,548.0,https://twitter.com/putrafajar1945/status/1568540897578741761,2022-09-10 10:04:26+00:00,1.56854e+18,putrafajar1945,"Dear Pak @aniesbaswedan pertanyaan saya satu, kenapa Anda naikkan harga BBM guna menaikkan gaji para pegawai BUMN dan memuluskan proyek IKN?

Pak, contohlah Pak Erik dan Pak Jokowi yg selalu bekerja sepenuh hati unt Rakyat! https://t.co/hKRdk4dtPj",,313.0
392,549.0,https://twitter.com/alisyarief/status/1568539947254300672,2022-09-10 10:00:40+00:00,1.56854e+18,alisyarief,"Harga BBM Pertamax Sudah Melambung Tinggi Masih Saja Dibilang Rugi, Kok Bisa? https://t.co/ZgIQTuNd94",,599.0
394,551.0,https://twitter.com/RamliRizal/status/1568538895083786241,2022-09-10 09:56:29+00:00,1.56854e+18,RamliRizal,"Klakson Tiga Kali, Cara Emak-Emak Bandung Tolak Kenaikan Harga BBM Bersubsidi 🙂🙂

Anak2 Bandung mah kreatif eui — peacefull &amp; non-violence 👍👍

https://t.co/BvNH1GHl81",,3075.0
395,552.0,https://twitter.com/DonAdam68/status/1568536977603166210,2022-09-10 09:48:52+00:00,1.56854e+18,DonAdam68,"Perlu dilakukan secara nasional nih.
Ayo kita mainkan! 

Klakson Tiga Kali, Cara Emak-Emak Bandung Tolak Kenaikan Harga BBM Bersubsidi

https://t.co/NU9keI8ko3",,653.0
396,553.0,https://twitter.com/aqua_gak/status/1568529217993973762,2022-09-10 09:18:02+00:00,1.56853e+18,aqua_gak,"@kr1t1kp3d45_pro @KemensosRI Menteri anda ga ngerti yg diomongin. Harga minyak global turun. Sekarang pun bahkan dibawah 80 USD.

Saat kita naikkan BBM mk Malaysia turunkan BBM.

Kalo ga ngerti DIAM SAJA ‼️",,246.0
397,554.0,https://twitter.com/_Rizmaya__/status/1568526020764114944,2022-09-10 09:05:19+00:00,1.56853e+18,_Rizmaya__,"Subsidi 502,4 triliun tetap digelontorkan meski harga BBM naik bahkan anggaran Perlindungan Sosial ditambah utk melindungi rakyat kecil dari kenaikan BBM.

Ini krn pemerintah tdk ingin rakyat &amp; perekonomian langsung menanggung beban kenaikan ICP yg memang melonjak sangat ekstrem. https://t.co/mOUPM6uwne",,174.0
398,555.0,https://twitter.com/Mentimoen/status/1568521694045929473,2022-09-10 08:48:08+00:00,1.56852e+18,Mentimoen,"Siapapun yg menjadi presiden, siapapun yg memegang tampuk pemerintahan, tidak akan bisa menahan harga BBM jika memang harga pasar dunia naik segitu besar.

Kalau mau subsidi, duit dari mana? Kalau ngutang, lalu muncul demo protes hutang besar.",,133.0
399,556.0,https://twitter.com/Mentimoen/status/1568520394449256448,2022-09-10 08:42:58+00:00,1.56852e+18,Mentimoen,"Lagipula, yg benar2 terkena dampak kenaikan harga BBM terutama bukan mahasiswa, tetapi warga yg sudah bekerja yg menggunakan energi dalam pekerjaannya.

Mahasiswa ongkang2 kaki rapat2 melulu, lalu bikin protes, apa kagak malu? Yang nyari duit siapa?",,133.0
400,557.0,https://twitter.com/Mentimoen/status/1568519660777381892,2022-09-10 08:40:03+00:00,1.56852e+18,Mentimoen,"Lebih baik belajar dari protes2 serupa di Eropa, misalnya di Jerman. Yang diprotes bukan kenaikan harga BBM perse, tetapi kebijakan pemerintah yg membuat harganya naik gila2an, misalnya menutup proyek Nordstream II. Itu yg diprotes, bukan harga yg diprotes.",,150.0
401,558.0,https://twitter.com/Mentimoen/status/1568519397194764288,2022-09-10 08:39:00+00:00,1.56852e+18,Mentimoen,"Protes kenaikan harga BBM yg dilakukan mahasiswa menunjukkan mereka tidak punya kemampuan menalar.

Memang harga BBM dunia naik, dan itu bukan kemauan pemerintah, mau diprotes apanya?",,543.0
402,559.0,https://twitter.com/Nicho_Silalahi/status/1568499940305018882,2022-09-10 07:21:41+00:00,1.5685e+18,Nicho_Silalahi,13 September Kita Main Bareng Teman² GEBUK untuk menolak KENAIKAN HARGA BBM dan Isu Rakyat Lainnya.,,211.0
403,560.0,https://twitter.com/NenkMonica/status/1568497664467304448,2022-09-10 07:12:39+00:00,1.5685e+18,NenkMonica,"PANJANG UMUR PERLAWANAN. 
Seruan Akbar (Aksi Bela Rakyat) Geruduk Istana Negara Jakarta. 
Tolak Kenaikan Harga BBM, Bahan Pokok dll. 
12092022 https://t.co/3PyNmZhRaT",,2245.0
404,561.0,https://twitter.com/QaillaAsyiqah/status/1568496813107208192,2022-09-10 07:09:16+00:00,1.5685e+18,QaillaAsyiqah,"Seruan Akbar (Aksi Bela Rakyat) gruduk Istana Negara Jakarta pada tanggal 12 September 2022..

Tolak Kenaikan Harga BBM, Bahan Pokok dll ✊🏻🇮🇩
https://t.co/c6tdHIOjvP https://t.co/6Q3CJlZpKS",,1654.0
406,563.0,https://twitter.com/PartaiSocmed/status/1568482381950238721,2022-09-10 06:11:55+00:00,1.56848e+18,PartaiSocmed,Kami dukung demo mahasiswa yg memprotes kenaikan harga BBM! Memang begitulah harusnya mahasiswa.,,135.0
407,564.0,https://twitter.com/marlina_idha/status/1568476037310447616,2022-09-10 05:46:42+00:00,1.56848e+18,marlina_idha,"DKI Luar Biasa, Tarif Angkot JakLingko Tetap di Tengah Kenaikan Harga BBM

Barokah Pak Anies, amanah 👍😊 https://t.co/O4s9Bqme61",,1009.0
408,565.0,https://twitter.com/awemany/status/1568445219619880961,2022-09-10 03:44:15+00:00,1.56845e+18,awemany,"Sekali lagi trick SMI membandingkan subsidi bbm dengan usaha pembangunan yg lain itu cuma retorika murahan.  Rezim ini punya kewenangan naikin atau nurunin harga pertamax. Kalau ngga amatiran, ya pengelolaannya dibenerin. Bukan numpuk masalah lalu diledakin kek gini.",,73.0
409,566.0,https://twitter.com/awemany/status/1568443811436843010,2022-09-10 03:38:39+00:00,1.56844e+18,awemany,"Saya sudah perlihatkan, ngga ada manfaat untuk naikin BBM hari ini. Ekonomi belum pulih. Lagian net nya itu cuma 4.33 T. Apalagi dengan situasi harga minyak yg masih belum jelas bottomnya di mana. Dan kalian dulu bikin asumsi USD 63 itu dari mana? Wangsit? Nih pergerakan di 2021. https://t.co/oqtJmYKv4w",,92.0
410,567.0,https://twitter.com/alisyarief/status/1568436363049209858,2022-09-10 03:09:03+00:00,1.56844e+18,alisyarief,"Bila Rupiah per 1 USD adalah Rp. 10.000, seperti yang dijanjikan @jokowi dulu, maka harga BBM akan lebih murah dari harga yang sekarang. Beban utang-pun bisa menjadi ringan.

Gagal diawal berantai keujung tumbuhnya berbagai persoalan bangsa, seperti saat ini.",,147.0
411,568.0,https://twitter.com/republikaonline/status/1568431154851885056,2022-09-10 02:48:22+00:00,1.56843e+18,republikaonline,Rangkaian aksi penolakan kenaikan harga bbm terus berlangsung di berbagai kota. https://t.co/ZJ4H5qRkW7,,247.0
412,569.0,https://twitter.com/alisyarief/status/1568428687070220289,2022-09-10 02:38:33+00:00,1.56843e+18,alisyarief,6 Langkah Anis Baswedan antisipasi Dampak  Jokowi Naikkan Harga BBM:  Angkutan Umum Jakarta Tak Naik https://t.co/30zIAR54IB,,963.0
413,570.0,https://twitter.com/NenkMonica/status/1568408878702014464,2022-09-10 01:19:50+00:00,1.56841e+18,NenkMonica,"Tong Kosong itu memang selalu nyaring bunyinya. 
Ketika Kenaikan Harga BBM nyaris tdk ada keberpihakan thp rakyat kecil yg dulu dibujuk dan dirayunya. https://t.co/P7eQXrkbma",,638.0
414,571.0,https://twitter.com/IMCMushroom/status/1568405648576237569,2022-09-10 01:07:00+00:00,1.56841e+18,IMCMushroom,"Tugas Mahasiswa tambah berat, selain Demo Turunkan harga BBM dan Turunkan Jokowi,  sekarang ditambah demo turunkan Rektor UIN. 
Semoga Mahasiswa tetap kuat dan semangat melawan Penjajah. https://t.co/7nhtVrNlTh",,1115.0
415,572.0,https://twitter.com/__AnakKolong/status/1568404744850538497,2022-09-10 01:03:25+00:00,1.5684e+18,__AnakKolong,"Subsidi 502,4T tetap digelontorkan meski harga BBM naik, pun anggaran perlindungan sosial ditambah utk lindungi ""RAKYAT KECIL"", bukan utk orang² sugih bondo, bukan utk Ketum GA yg selama ini menikmati subsidi tp paling berisik lewat ""wayang""demonstran &amp; CONGOR MAHASEWA. 

| 2/7 https://t.co/cqeB7N8ens",,274.0
416,573.0,https://twitter.com/abu_waras/status/1568389539445747713,2022-09-10 00:03:00+00:00,1.56839e+18,abu_waras,"Viral!, PKS Mulai Demo Tolak Kenaikan Harga BBM.
Netizen: Partai Lainnya Pada Kemana? Sudah Engga Peduli Suara Rakyat?",,3778.0
417,574.0,https://twitter.com/Sumsel_RMOL/status/1568387055511797761,2022-09-09 23:53:07+00:00,1.56839e+18,Sumsel_RMOL,"https://t.co/eXhDmyfMK9 -  Hari Senin, Elemen Ormas Islam akan Geruduk Istana Negara Tolak Kenaikan Harga BBM https://t.co/FsebvOT6LZ",,159.0
420,577.0,https://twitter.com/democrazymedia/status/1568264214657044480,2022-09-09 15:45:00+00:00,1.56826e+18,democrazymedia,"Harga BBM Naik, Erick Thohir Pastikan Gaji Karyawan BUMN Ikut Naik!
https://t.co/GGG0BxOqHN",,173.0
421,578.0,https://twitter.com/MMargani5/status/1568249096926019588,2022-09-09 14:44:56+00:00,1.56825e+18,MMargani5,"Badan Eksekutif Mahasiswa Seluruh Indonesia kecewa dgn sikap Presiden Joko Widodo yg justru pulang lewat pintu belakang Istana saat barisan mahasiswa menggelar aksi menolak kenaikan harga BBM pada Kamis (8/9/2022)
👇🙃👉ktnya KANGEN DIDEMO,
eh..Nyelinep?🤫 https://t.co/Km1jmzY73M",,138.0
422,579.0,https://twitter.com/MCAOps/status/1568229824929615872,2022-09-09 13:28:21+00:00,1.56823e+18,MCAOps,"PA 212 bersama sejumlah ormas lainnya akan menggelar demo di Istana Negara, Jakarta. Demo berkaitan dengan kenaikan harga BBM. 
https://t.co/WQPiOYipJA https://t.co/zXf3JIq31k",,2215.0
423,580.0,https://twitter.com/Leonita_Lestari/status/1568226390780280838,2022-09-09 13:14:42+00:00,1.56823e+18,Leonita_Lestari,Itu terkait dirinya sebagai kader Gerindra yang notabene adalah satu koalisi dengan pemerintah namun suara Fadli bukan hanya terdengar sebagai oposisi namun justru lebih mirip suara haters. Dia bicara ngaco pada kebijakan pemerintah terkait kenaikan harga BBM.,,230.0
424,581.0,https://twitter.com/MARQUEZ__93/status/1568225835609636864,2022-09-09 13:12:30+00:00,1.56823e+18,MARQUEZ__93,"Ormas Jingan Mulai Nongol Tunggu Bohir Bergerak, Siapapun Kelak Capresnya 2024 Yg Berafiliasi dengan Gerombolan Ormas Ini Jangan Di Pilih Yang Setuju Like Retweet 🇮🇩🇮🇩 

Tolak Kenaikan Harga BBM, FPI, PA 212, dan GNPF-Ulama Kompak Tuntut Presiden Mundur

https://t.co/OsbwkT5g3h",,1001.0
425,582.0,https://twitter.com/MCAOps/status/1568223317173374978,2022-09-09 13:02:29+00:00,1.56822e+18,MCAOps,"Ikatan Mahasiswa Muhammadiyah: ""Rezim Jokowi tidak pro terhadap rakyat. Sebab, pemerintah menaikkan harga BBM di saat harga minyak dunia turun. Itu artinya Jokowi Neolib!”

https://t.co/etvbfsjrNS",,409.0
426,583.0,https://twitter.com/awemany/status/1568221932444852224,2022-09-09 12:56:59+00:00,1.56822e+18,awemany,Menaikkan harga bbm pada saat harga minyak dunia turun itu jelas salah urus.  Dan inilah problem terbesar rezim ini. Ngga becus ngurus negara.,,74.0
427,584.0,https://twitter.com/FaisalLuba/status/1568216663165906945,2022-09-09 12:36:03+00:00,1.56822e+18,FaisalLuba,"Kami mendengar dan merasa jeritanmu Tapi nga pake Nangis,Seluruh Kader PDemokrat
Menolak kenaikan Harga BBM,

@PDemokratjkt
@AgusYudhoyono
@RAMujiyono

#21TahunPartaiDemokrat
#PerjuangkanHarapanRakyat https://t.co/sBqycXUIPw","['21TahunPartaiDemokrat', 'PerjuangkanHarapanRakyat']",81.0
428,585.0,https://twitter.com/FelisTusbol_/status/1568215498831310849,2022-09-09 12:31:25+00:00,1.56822e+18,FelisTusbol_,"Buat kadrun yg bodoh2 bin tholol BBM Indonesia ga bisa di banding 2 in dgn BBM Malaysia 🥲

Karena sudah beda faktor pembentuk komponen Harga nya, masa yg gene aja ga faham ndruun 😁 

Kapan pinter nya goblog mulu 🥺

@hnurwahid https://t.co/1I0gdEsLFY",,80.0
429,586.0,https://twitter.com/MCAOps/status/1568213525742624769,2022-09-09 12:23:35+00:00,1.56821e+18,MCAOps,"Mahasiswa membakar foto Ketua DPR RI Puan Maharani dan empat pimpinan DPR lainnya di depan gedung DPRD Sumut. Aksi itu dilakukan sebagai bentuk protes atas kebijakan pemerintah yang menaikkan harga BBM bersubsidi.
https://t.co/zF53as7FKf",,692.0
430,587.0,https://twitter.com/bachrum_achmadi/status/1568212909297401857,2022-09-09 12:21:08+00:00,1.56821e+18,bachrum_achmadi,"Janji Erick Thohir Soal Harga BBM: Kalau Harga Minyak Dunia Turun, Pasti Kami Turun.

Bullshit! 👎👎👎",,466.0
431,588.0,https://twitter.com/QaillaAsyiqah/status/1568208952323674113,2022-09-09 12:05:24+00:00,1.56821e+18,QaillaAsyiqah,"Tolak Kenaikan Harga BBM ✊🏻🇮🇩
(Kawasan Patung Kuda Jakarta 9/Sept/2022) https://t.co/kTEoIUZpK4",,868.0
432,589.0,https://twitter.com/QaillaAsyiqah/status/1568208949299802112,2022-09-09 12:05:24+00:00,1.56821e+18,QaillaAsyiqah,"Tolak Kenaikan Harga BBM ✊🏻🇮🇩
(Kantor DPRD Kuningan, Jawa Barat 9/Sept/2022) https://t.co/oVZGEOD86z",,856.0
433,590.0,https://twitter.com/OposisiCerdas/status/1568208649482551300,2022-09-09 12:04:12+00:00,1.56821e+18,OposisiCerdas,"Tolak Kenaikan Harga BBM, FPI, PA 212, dan GNPF-Ulama Kompak Tuntut Presiden Mundur
https://t.co/Yb2jENzGXU",,1292.0
434,591.0,https://twitter.com/QaillaAsyiqah/status/1568205494023495680,2022-09-09 11:51:40+00:00,1.56821e+18,QaillaAsyiqah,"Tolak Kenaikan Harga BBM ✊🏻🇮🇩
(Gedung DPRD kota Sumedang 9/Sept/2022) https://t.co/fYJzv0lQdz",,573.0
435,592.0,https://twitter.com/dnyn_ee/status/1568200672788762624,2022-09-09 11:32:30+00:00,1.5682e+18,dnyn_ee,"Bandung, Tolak Kenaikan Harga BBM

https://t.co/akjFx1Lb41 https://t.co/Tq7y2g0SlF",,312.0
437,594.0,https://twitter.com/WagimanDeep212_/status/1568190565539524609,2022-09-09 10:52:21+00:00,1.56819e+18,WagimanDeep212_,"Dulu jaman SBY awal mau naikin harga, PKS ikut ngedukung..giliran udah dinaikin harga BBM nya tetiba balik arah
Sejumlah pengamat politik menuding PKS kini jadi partai politik oportunis.
Demokrat yg pernah berkoalisi tuh pernah mrasaken..muehehehe

#SubsidiTepatEkonomiKuat https://t.co/K5xBpyiZeW",['SubsidiTepatEkonomiKuat'],81.0
439,596.0,https://twitter.com/LuqmanBeeNKRI/status/1568184815014522881,2022-09-09 10:29:30+00:00,1.56818e+18,LuqmanBeeNKRI,"Dulu, Pemerintah bilang beban subsidi energi Rp. 502T perlu dikurangi dg cara menaikkan harga BBM. 

Stelah harga BBM dinaikkan, subsidi energi malah bengkak Rp. 700T? Ini menghina akal sehat bangsa!

Apakah NKRI telah berubah jadi Republik Odong Odong?

#TolakKenaikanHargaBBM",['TolakKenaikanHargaBBM'],265.0
440,597.0,https://twitter.com/DoankWarto/status/1568181558598856704,2022-09-09 10:16:33+00:00,1.56818e+18,DoankWarto,Pak PESEK mana berani hadapi tantangan debat terbuka tentang kenaikan harga BBM. https://t.co/721cgtIcJ7,,409.0
441,598.0,https://twitter.com/bangsatcant1k/status/1568180610870673409,2022-09-09 10:12:47+00:00,1.56818e+18,bangsatcant1k,"Situasi patung kuda Jakarta Jumat 09092022

Demonstrasi mahasiswa tolak kenaikan harga BBM

Lawan 🔥✊ https://t.co/DRikYkgR5L",,342.0
442,599.0,https://twitter.com/QaillaAsyiqah/status/1568179127093547008,2022-09-09 10:06:53+00:00,1.56818e+18,QaillaAsyiqah,"Tolak Kenaikan Harga BBM ✊🏻🇮🇩
(Gedung DPRD kota Sukabumi 9/Sept/2022) https://t.co/w35T38dhsH",,528.0
