,URL,Date,Tweet ID,Username,Tweet,Hashtag,Like Count
167,https://twitter.com/voidotid/status/1575464938369269761,2022-09-29 12:38:06+00:00,1.57546E+18,voidotid,"Sebuah Utas : 

Dalam beberapa minggu ini setelah pemerintah resmi menaikan harga BBM Pertalite, beredar opini di tengah masyarakat tentang kualitas BBM Pertalite. https://t.co/wT4SR9DY6J",,168
168,https://twitter.com/GSBIPusat/status/1575362102654803969,2022-09-29 05:49:28+00:00,1.57536E+18,GSBIPusat,"Masa terus bergerak dengan tuntutan Turunkan Harga BBM, Cabut Omnibus Law Cipta Kerja, Naikkan UPAH BURUH

Kabupaten Bekasi hari ini, 29 September 2022 https://t.co/lPBfq9DUhE",,273
169,https://twitter.com/myputun/status/1575139444104908801,2022-09-28 15:04:42+00:00,1.57514E+18,myputun,"Harga Minyak Dunia Anjlok, BBM Bisa Turun Bu Sri Mulyani? https://t.co/ny50EXUnHK",,94
170,https://twitter.com/UyokBack/status/1575132857303007234,2022-09-28 14:38:32+00:00,1.57513E+18,UyokBack,"Berharap harga BBM yang turun, malah syarat TBM (Tinggi Badan Militer) yang turun. 
Padahal kalau harga BBM yg turun, pasti jutaan rakyat bisa sesuai lagi kantongnya, bukan cuma satu dua orang.",,710
171,https://twitter.com/prastow/status/1575113205126660096,2022-09-28 13:20:26+00:00,1.57511E+18,prastow,Saya malah baru tahu alasan kenaikan harga BBM adalah perang. Dampak Perang Rusia-Ukraina jelas terjadi saat Pemerintah menaikkan anggaran subsidi energi dari Rp 152 T menjadi Rp 502 T. Lalu penambahan kuota dan pelemahan Rupiah berpotensi meningatkan beban subsidi sd Rp 700 T.,,185
172,https://twitter.com/watchdoc_ID/status/1575098438999367683,2022-09-28 12:21:46+00:00,1.5751E+18,watchdoc_ID,"Berdalih subisidi yang salah sasaran, pemerintah resmi menaikkan harga BBM pada 3 September 2022. Hingga kini, hal ini masih dapat berbagai penolakan. 

Inilah kumpulan dokumentasi aksi penolakan kenaikan harga BBM di 8 kota di Indonesia.

https://t.co/21FpoTYuQ6 https://t.co/vvzGBpQGUN",,137
173,https://twitter.com/ari_trismana/status/1575083802749472768,2022-09-28 11:23:36+00:00,1.57508E+18,ari_trismana,8 videografer dari 8 kota mendokumentasikan aksi mahasiswa menolak kenaikan harga BBM. Segera di Watchdoc Kolaborasi. https://t.co/SdX9Ty50U3,,506
174,https://twitter.com/ekowboy2/status/1575027339024793600,2022-09-28 07:39:14+00:00,1.57503E+18,ekowboy2,"Perang Rusia-Ukraina dimulai bulan Feb &amp; harga minyak hari ini lebih rendah dari bulan Jan..

Alasan kenaikan BBM krn perang jadi tdk relevan, para penyembah ahok auto mingkem!! https://t.co/7MqXeKX5gL",,2332
175,https://twitter.com/alisyarief/status/1574991038652895232,2022-09-28 05:15:00+00:00,1.57499E+18,alisyarief,Pengingkaran Elite di Balik Kenaikan Harga BBM https://t.co/Qs6KVNyh71,,1112
176,https://twitter.com/RamliRizal/status/1574989104143470592,2022-09-28 05:07:18+00:00,1.57499E+18,RamliRizal,"Tahun lalu rata2 upah (UMR) hanya naik 1,09% pertahun, inflasi makanan sudah 11.5% dan bisa cepat naik ke 15% akibat kenaikan harga BBM &amp; pelemahan rupiah. Ini namanya ‘program pemiskinan masal buruh’ ? Kok tega, ngakunya Pancasila, ngakunya merah putih ? Pancasila jangan slogan!",,1663
177,https://twitter.com/tijabar/status/1574970338437664768,2022-09-28 03:52:44+00:00,1.57497E+18,tijabar,"Setelah Harga BBM 2x Naik, SPBU Vivo Tetap Ramai.

Suasana SPBU Vivo Tendean, setelah BBM Vivo Revvo 89 dinaikkan 2x menjadi Rp. 11.600,-/liter tetap ramai walaupun lebih mahal dari BBM Pertalite Pertamina RON 90 dg harga Rp. 10.000,-/liter. https://t.co/6Iu8UxDQDQ",,329
178,https://twitter.com/YanHarahap/status/1574969589309779973,2022-09-28 03:49:46+00:00,1.57497E+18,YanHarahap,Gimana mau dibilang ‘arif-bijaksana’ kalau menyusahkan hidup rakyat dengan menaikkan harga BBM padahal harga minyak dunia sedang rendah2nya??? https://t.co/ejaRS8AXBL,,1511
179,https://twitter.com/Danki_Cebong/status/1574940576121659397,2022-09-28 01:54:28+00:00,1.57494E+18,Danki_Cebong,"@Nada10062503 @jokowi Naik Akab 100 ribu aja lu ribut, gmn kalo lu naik kereta cepat ?
Calo, preman terminal &amp; PO bus yg naikin harga knp pak Jokowi yg disalahkan ?
Kan dia yg menaikkan harga BBM ?
Bukan tp menarik subsidi BBM, sampai kapan org2 kaya disubsidi ?
Lagian lu jln kaki aja pake lewat TOL.",,65
180,https://twitter.com/Urrangawak/status/1574933279479767040,2022-09-28 01:25:29+00:00,1.57493E+18,Urrangawak,Gubernur Jawa Tengah @ganjarpranowo mengajak mahasiswa untuk berani menggelar aksi menyikapi penyesuaian harga BBM bersubsidi dengan mengawasi penyaluran bantuan sosial yang merupakan kompensasi bagi masyarakat yang terdampak. https://t.co/MJrU01eGjw,,107
181,https://twitter.com/MataNajwa/status/1574776347289067522,2022-09-27 15:01:53+00:00,1.57478E+18,MataNajwa,"Harga minyak dunia lagi turun-turunnya nih. Bismillah… semoga bisa menular ke harga BBM yah 🙏🏼

| Mata Najwa https://t.co/LbQ6H9VUTF",,2625
182,https://twitter.com/polcanisme/status/1574717330646790145,2022-09-27 11:07:23+00:00,1.57472E+18,polcanisme,"Nama: Teuku Erriyan
Kelompok: Hirav (11)

what do you think when you see this meme? munculnya berita hacker bjorka dan juga keputusan presiden tentang naiknya harga bbm dikala situasi yang gundah gulana.

""Kritik Boleh, Tapi Harus Kritis!"" #GALATEA2022 #LKMMPraTD #HimakomUPNVJT https://t.co/9DXV7xRIUr","['GALATEA2022', 'LKMMPraTD', 'HimakomUPNVJT']",66
183,https://twitter.com/detikcom/status/1574712267454676993,2022-09-27 10:47:15+00:00,1.57471E+18,detikcom,"#Foto PT VIVO Energy Indonesia atau pengelola SPBU VIVO menaikkan harga BBM jenis Revvo 89. Warga tetap antre panjang meski harga naik. Intip potretnya!

Foto: Foto: Angga Aliya ZRF/detikcom https://t.co/aR0fGmvBZV",['Foto'],628
184,https://twitter.com/OposisiCerdas/status/1574692135391019008,2022-09-27 09:27:16+00:00,1.57469E+18,OposisiCerdas,"Belum Surut, Buruh dan Petani Demo Tolak Kenaikan Harga BBM di DPR
https://t.co/pcJa10nZ4k",,646
185,https://twitter.com/reihan_djaya/status/1574675839845019648,2022-09-27 08:22:30+00:00,1.57468E+18,reihan_djaya,"@detikcom Harga BBM naik,, tapi para Oknum di Pertamina malah menurunkan Kualitas Produk terutama jenis PERTALITE, sekarang jadi Boros loohh.
Kemana nich BUMN..???
Ambilah Cuan yg wajar... Apa gk malu melihat Masyarakat kelas menengah ke bawah pada menjerit.. Dimana Hatimu",,173
186,https://twitter.com/detikcom/status/1574664957001703427,2022-09-27 07:39:16+00:00,1.57466E+18,detikcom,"detikers! Driver ojol di Bandung beralih ke SPBU VIVO nih setelah harga Pertalite. Antrean mengular, meski harga BBM VIVO lebih mahal dari Pertalite. https://t.co/pQhFzpnOvV",,3420
187,https://twitter.com/geloraco/status/1574655529548664832,2022-09-27 07:01:48+00:00,1.57466E+18,geloraco,"Belum Surut, Buruh dan Petani Demo Tolak Kenaikan Harga BBM di DPR
https://t.co/AZmqLV11kD",,350
188,https://twitter.com/andry19633/status/1574630831691137024,2022-09-27 05:23:40+00:00,1.57463E+18,andry19633,"Demonstrasi tolak naiknya harga BBM/energi Berlanjut, Buruh dan Mahasiswa Sambangi Gedung DPR https://t.co/jN6Tm8SwlG  @RamliRizal https://t.co/Quyyj10WhJ",,525
189,https://twitter.com/BosPurwa/status/1574620457055453184,2022-09-27 04:42:26+00:00,1.57462E+18,BosPurwa,"Kalo untuk penjual ""APEM"" sich gak masalah harga BBM naik juga, dikiranya apem dia gak bakalan kisut apa? https://t.co/1uNwHqTync",,610
190,https://twitter.com/msaid_didu/status/1574620269217742848,2022-09-27 04:41:41+00:00,1.57462E+18,msaid_didu,Dan saat ini harga BBM termahal di Indonesia sejak Indonesia Merdeka.,,2067
191,https://twitter.com/OposisiCerdas/status/1574599168966160385,2022-09-27 03:17:51+00:00,1.5746E+18,OposisiCerdas,"Dukung Pemerintah Naikkan Harga BBM, Nikita Mirzani: Bila Perlu Satu Liter Rp 1 Juta
https://t.co/aeNeVlKmhu",,253
192,https://twitter.com/CNNIndonesia/status/1574586830166847488,2022-09-27 02:28:49+00:00,1.57459E+18,CNNIndonesia,"Sempat Diburu Waktu Pertalite Mahal, Harga BBM Vivo Naik Jadi Rp11.600 https://t.co/QdtrPFRExK",,211
193,https://twitter.com/ZAEffendy/status/1574519276056498176,2022-09-26 22:00:23+00:00,1.57452E+18,ZAEffendy,"H17 (Pekan ke-4) Selasa 27 Sep 2022:
Aksi Nasional III - Tolak Kenaikan Harga #BBM ✊ BEM SI ... #Nalar! https://t.co/MOtPaPMGAb","['BBM', 'Nalar']",126
194,https://twitter.com/OposisiCerdas/status/1574294079906914304,2022-09-26 07:05:32+00:00,1.57429E+18,OposisiCerdas,"Harusnya Tidak Ada Alasan Harga BBM Naik, Anthony Budiawan: APBN Surplus Rp106 Triliun Per Akhir Juli 2022
https://t.co/ergvPs4MA6",,201
195,https://twitter.com/msaid_didu/status/1574292260409475072,2022-09-26 06:58:18+00:00,1.57429E+18,msaid_didu,"Sepertinya sebentar lagi muncul pahlawan yg itu mengumumkan penurunan harga BBM.
Terus para pemujanya kompak tepuk tangan seakan hasil kerjanya.",,871
196,https://twitter.com/tribunnews/status/1574280484959358977,2022-09-26 06:11:30+00:00,1.57428E+18,tribunnews,Buruh dan Mahasiswa akan Demo Lagi Besok di Istana untuk Menolak Kenaikan Harga BBM https://t.co/A6lJlLsgd8 via @tribunnews,,208
197,https://twitter.com/Ignor_e/status/1574255064226492416,2022-09-26 04:30:30+00:00,1.57426E+18,Ignor_e,"Walaupun harga bbm naik. Kalo kamu ngajak jalan, aku tetep gas ngeng. 🛵 https://t.co/rD3hFowz4O",,226
198,https://twitter.com/AnthonyBudiawan/status/1574223564508901377,2022-09-26 02:25:20+00:00,1.57422E+18,AnthonyBudiawan,"Benar, tidak ada alasan harga BBM naik. Penerimaan negara Jan-Jul 2022 naik Rp519 triliun dibandingkan Jan-Jul 2021, APBN surplus Rp106 triliun per akhir Juli 2022. Harga minyak mentah sedang turun, saat ini sekitar $78 per barel. Tidak benar APBN jebol.

https://t.co/CV3lqz2bAL",,1569
199,https://twitter.com/Ronnie_Rusli/status/1574210276161097729,2022-09-26 01:32:31+00:00,1.57421E+18,Ronnie_Rusli,"Semua yg dibangun mubazir skrg ini. Siapa yg pakai jln tol dng harga BBM saat ini, siapa yg mau ke airport yg buanyak itu utk terbang kesana-kemari dng BBM yg meroket saat ini., daaan siapa yg mau invest ke Indonesia? dan siapa yg mau pinjamkan uang utk bayar utang jatuh tempo??",,1649
200,https://twitter.com/ZAEffendy/status/1574206187641667584,2022-09-26 01:16:17+00:00,1.57421E+18,ZAEffendy,"Senin 26 September 2022 
Selamat Pagi #Indonesia ... tetap semangat, walaupun industri melambat, investasi mangkrak, inflasi tinggi, dan PHK melanda. Jangan lupa utang makin bertambah dan demo Tolak Kenaikan Harga #BBM memasuki pekan ke-4. #Nalar ... ✊ https://t.co/Z3Mp3Snpvc","['Indonesia', 'BBM', 'Nalar']",148
201,https://twitter.com/geloraco/status/1574201324258066432,2022-09-26 00:56:57+00:00,1.5742E+18,geloraco,"Jika Tak Segera Turunkan Harga BBM, Rezim Jokowi Akan Dianggap Menipu Rakyat
https://t.co/mmtrgN5qEO",,1228
202,https://twitter.com/__PASMANTAP/status/1574175012784787456,2022-09-25 23:12:24+00:00,1.57418E+18,__PASMANTAP,"Ketua Umum PDIP Megawati Soekarnoputri mengatakan pemerintahan Presiden Jokowi memang perlu menaikkan harga BBM subsidi. Jika tidak, kata Megawati, situasi akan menjadi lebih sulit.

Partai wong licik

 #PejabatLaknat
#PejabatLaknat https://t.co/4ityjxAfvv","['PejabatLaknat', 'PejabatLaknat']",73
203,https://twitter.com/keuangannews_id/status/1574144125112569856,2022-09-25 21:09:40+00:00,1.57414E+18,keuangannews_id,"Hay, Iwan, Kemane Aje Lo! Zanam Soeharto dam SBY lo aktif mengkritik kenaikan harga BBM, sekarang mana? Apa lo yg cari. Gw tidk akan diam meliat tingkat lo!!!!",,164
204,https://twitter.com/DaengWahidin2/status/1574104902011592705,2022-09-25 18:33:48+00:00,1.5741E+18,DaengWahidin2,"Jelas Tuntutannya Batalkan Kenaikan Harga BBM, Batalkan UU Omnibuslaw, Turunkan Harga Sembako, Tolak RUUKUHP..!!! atau Pak de Mundur aja..!!! https://t.co/6fhxLYCR0i",,993
205,https://twitter.com/Dandhy_Laksono/status/1574085182759796737,2022-09-25 17:15:27+00:00,1.57409E+18,Dandhy_Laksono,"#BioskopWarga ANGIN TIMUR tentang nelayan, harga BBM, dan oligarki di pesisir sedang musim nobar.

Terima kasih kawan-kawan penyelenggara di berbagai kota yang secara swadaya menggelar layar dengan tiket sukarela. https://t.co/zgzciRpcXI",['BioskopWarga'],163
206,https://twitter.com/MCAOps/status/1574021769530249216,2022-09-25 13:03:28+00:00,1.57402E+18,MCAOps,"Pemerintah didesak untuk segera menurunkan harga BBM lantaran harga minyak dunia saat ini kembali turun. Tercatat harga minyak dunia berada di level 86,15 dolar AS per barel untuk Brent dan 78,74 dolar AS per barel untuk West Texas Intermediate (WTI).
https://t.co/M74ncMjlEc",,326
207,https://twitter.com/Subur0204/status/1574009490822746113,2022-09-25 12:14:40+00:00,1.57401E+18,Subur0204,Harga BBM tetap MEROKET https://t.co/2NWwfZpOIV,,258
208,https://twitter.com/alvinlie21/status/1573989591358803968,2022-09-25 10:55:36+00:00,1.57399E+18,alvinlie21,"Harga BBM naik saja sudah membuat beaya perjalanan darat naik.
Kalau ditambah tarif toll naik, semakin kurang atraktif jadinya.
Lagipula apa alasan menaikkan tarif toll? Apa kaitannya dgn kenaikan harga BBM?
Bukankah tarif toll setiap 2 tahun naik walau harga BBM tak berubah?",,206
209,https://twitter.com/Sahabat_Bangsa/status/1573934584453963776,2022-09-25 07:17:01+00:00,1.57393E+18,Sahabat_Bangsa,"Dhanil, mahasiswa ITB peserta Olimpiade APBN 2022 yg diselenggarakan oleh Kemenkeu kritik Menkeu. Kenaikan harga BBM bersubsidi adalah kebijakan pemerintah yg tdk berempati
 https://t.co/hoLXkjdf0A

Dahnil cerdas. Ada alternatif kok tanpa tambah beban rakyat. Kurangi bunga utang",,192
210,https://twitter.com/ekowboy2/status/1573916783064424449,2022-09-25 06:06:17+00:00,1.57392E+18,ekowboy2,"Harga minyak terjun bebas..

Menagih janji Erick Thohir turunkan harga BBM.. retweet keras gaes!! https://t.co/SMXyas8SuD",,5919
211,https://twitter.com/Muhammad_Saewad/status/1573890441078263808,2022-09-25 04:21:37+00:00,1.57389E+18,Muhammad_Saewad,"Sudah berapa pekan rakyat demo menuntut harga BBM dan menyuarakan aspirasinya, justeru saya penasaran dengan sosok “ Saya Kangen Di demo.”

Ada yang tau, Skrg dimanakah sosok yang pernah berkata itu ?",,282
212,https://twitter.com/wuwu1422/status/1573878273473646592,2022-09-25 03:33:16+00:00,1.57388E+18,wuwu1422,Sekian lama setelah BBM naik baru kali ini aq naik angkot terus liat harga ongkosnya ya Allah mengerihkan 🤣 https://t.co/GdZGA5esQ7,,87
213,https://twitter.com/bachrum_achmadi/status/1573848026619125760,2022-09-25 01:33:04+00:00,1.57385E+18,bachrum_achmadi,"Harga Minyak Anjlok US$78 per Barel, Pertamax Ikutan Turun?

Kita lihat apkah Ahok cs menurunkan hrg BBM, krn alasan mrk mnaikkan hrg BBM krn mngikuti hrg minyak dunia.

Jk tdk diturunkan artinya pejabat BUMN cq pertamina melakukan pembohongan publik! 😤😤😤",,1433
214,https://twitter.com/RamliRizal/status/1573798430106796032,2022-09-24 22:16:00+00:00,1.5738E+18,RamliRizal,"Part 1 Podcast Kedai Pena dengan Begawan Ekonomi Rizal Ramli 
ttg kenaikan harga BBM: Enak aja situ kemana-mana dibayarin negara, tapi nyaris 240 juta rakyat ngandelin motor.
Ekonomi terperangkap Pinjol internasional, cicilan bunga utang 405T, pokok 400T.
https://t.co/PshG9V6ql9",,620
215,https://twitter.com/FPKSDPRRI/status/1573698792310075394,2022-09-24 15:40:04+00:00,1.5737E+18,FPKSDPRRI,PKS Minta Kenaikan BBM Dibatalkan karena Tren Harga Minyak Dunia Terus Turun‼️ https://t.co/9MEhUEyvaF lewat @FPKSDPRRI,,187
216,https://twitter.com/PartaiSocmed/status/1573684852968534016,2022-09-24 14:44:41+00:00,1.57368E+18,PartaiSocmed,"Kementerian ESDM sudah menetapkan harga batas atas dan bawah yg tujuannya untuk memproteksi Pertamina dari persaingan usaha yg sehat sehingga SPBU-SPBU asing tidak diperbolehkan menjual BBM dgn harga yg lebih murah. 
Sistem ekonomi kita jauh lebih kejam dari negara kapitalis.",,1056
217,https://twitter.com/pakmul63/status/1573569700126400512,2022-09-24 07:07:06+00:00,1.57357E+18,pakmul63,"BBM Terus Anjlok.
.
Hari ini harga minyak dunia sudah anjlok di bawah $ 80 per barel.
.
Saatnya Jokowi TURUNKAN BBM bersubsidi.  Tak ada alasan BBM untuk naik.
@PKSejahtera @hnurwahid @FPKSDPRRI https://t.co/1VO5EsLzmD",,332
218,https://twitter.com/CNNIndonesia/status/1573484483663126528,2022-09-24 01:28:29+00:00,1.57348E+18,CNNIndonesia,"Jangan Kaget, Harga BBM di Jerman 2 Kali Lebih Mahal dari Indonesia https://t.co/Ll10bpwBi3",,782
219,https://twitter.com/RamliRizal/status/1573482681605574656,2022-09-24 01:21:19+00:00,1.57348E+18,RamliRizal,"Lha piye toh,, harga minyak mentah bakal turun lagi, kok mas @jokowi masih ngotot naikkin harga BBM ? Pembantu2 situ itu banyakan ABS, doyan beri data palsu &amp; manipulatif, masak trend ginian aja ndak bisa diperkirakan ketika naikkan harga BBM ?👎",,444
220,https://twitter.com/LOVE_AG4EVER/status/1573301396342181888,2022-09-23 13:20:58+00:00,1.5733E+18,LOVE_AG4EVER,"Saudara2 sebungkus &amp; sekaretan 👉PA 212 &amp; FPI : 

Tolak kenaikan harga BBM hanyalah kedok, yg kalian mau adalah Jokowi yang turun. Simpan saja ide gila kalian, karena rakyat yg sesungguhnya masih cinta @jokowi bila perlu kami 3periodekan. Faham..!!! https://t.co/XoR7GlHl3Y",,603
221,https://twitter.com/MCAOps/status/1573289850350243845,2022-09-23 12:35:05+00:00,1.57329E+18,MCAOps,"Hari ini, Jum'at (23/9/2022) ribuan umat Islam memadati area Patung Kuda, Jakarta Pusat lokasi Aksi Bela Rakyat (Akbar) Gerakan Nasional Pengawal Rakyat (GNPR) Jilid II untuk menolak kenaikan harga BBM yang telah menimbulkan efek domino kenaikan harga kebutuhan pokok. https://t.co/xXUWEg0nuD",,2231
222,https://twitter.com/WagimanDeep212_/status/1573276308863614977,2022-09-23 11:41:16+00:00,1.57328E+18,WagimanDeep212_,"""Mungkin saja (turun), kan gini hari ini kan harga minyak mentah di US$ 95'an per barel. Kalo jadi US$ 75 atau US$ 65 per barel ya pasti harga Pertamax turun,"" ujar @erickthohir

Blom ada sejarahnya BBM yg udah naek bisa turun, klo beneran Pak Erick bakal pecah rekor..👍 https://t.co/8SsyKHRj1J",,125
223,https://twitter.com/dapitdong/status/1573251637468172290,2022-09-23 10:03:14+00:00,1.57325E+18,dapitdong,"Ketika Cebong bilang kenaikan BBM dilakukan karena orang kaya menikmati subsidi, kita mah santai2 aja karena ingat pepatah Fadjroel; ""Orang bodoh sekalipun tau kenaikan BBM akan memicu kenaikan harga"" https://t.co/K3dNOVTdYd",,114
224,https://twitter.com/bangsatcant1k/status/1573227872495734784,2022-09-23 08:28:48+00:00,1.57323E+18,bangsatcant1k,"Mengarah ke patung kuda
Aksi tolak kenaikan harga BBM

23092022 Jumat https://t.co/yPkwUT97gA",,88
225,https://twitter.com/enoch_ich/status/1573222596510121984,2022-09-23 08:07:50+00:00,1.57322E+18,enoch_ich,"Luar biasa Antusias Rakyat Dalam Mengikuti AKSI DEMO TOLAK KENAIKAN HARGA BBM di Ibukota Jakarta

230922 patung kuda https://t.co/D3bI7SzWzF",,1729
226,https://twitter.com/MprAldo/status/1573213519323213824,2022-09-23 07:31:46+00:00,1.57321E+18,MprAldo,"AKSI BELA RAKYAT JILID 2 !!!
TURUNKAN HARGA BBM !!!

Link :
https://t.co/WvvHjIc6FC

#BBMNaikRakyatRevolusi
#JKWSengsarakanRakyat https://t.co/NSP08Q4CZy","['BBMNaikRakyatRevolusi', 'JKWSengsarakanRakyat']",546
227,https://twitter.com/alisyarief/status/1573186649130819587,2022-09-23 05:45:00+00:00,1.57319E+18,alisyarief,"Rupiah sdh diatas Rp 15.000/1USD. Apa dampaknya? 1.Ancaman PHK akan Merajalela
2. Pertumbuhan Ekonomi Buruk 3.Meningkatnya Harga Bahan Pokok 4.Berbagai Perusahaan Bangkrut 5.BBM Akan Naik 6.Suku Bunga Kredit Akan Naik 7.Kejahatan Akan Meningkat 8.Rakyat Kecil Kelaparan",,1677
228,https://twitter.com/GeiszChalifah/status/1573126130189869057,2022-09-23 01:44:31+00:00,1.57313E+18,GeiszChalifah,"Horeeeeee  Naikkkkk... Termakasih banyak ya pak. Luar biasa prestasinya. Anda layak dapat bintang. 👍👍👍

Menteri PUPR Akan Lakukan Penyesuaian Tarif Tol akibat Kenaikan Harga BBM
Klik untuk baca: https://t.co/0ybcsl31VY",,2687
229,https://twitter.com/RamliRizal/status/1573095890511974408,2022-09-22 23:44:21+00:00,1.5731E+18,RamliRizal,"Rizal Ramli (RR) Sarankan Jokowi Ngaca diri,  Mawas diri dan Mundur saja karena  Naikkan harga BBM dan Terbukti Tak Mampu Atasi Krisis Ekonomi | Konfrontasi https://t.co/DpRrlcFt35",,338
230,https://twitter.com/Hasbil_Lbs/status/1572949182775980032,2022-09-22 14:01:23+00:00,1.57295E+18,Hasbil_Lbs,"AHY pidato bagus dengan data saja pihak sebelah gerah, gimana kalau @AgusYudhoyono turun ke jalan bersama rakyat menolak harga BBM naik???

*NarasiPribadi https://t.co/FUgSHqxj1q",,241
231,https://twitter.com/PartaiSocmed/status/1572870884704284672,2022-09-22 08:50:16+00:00,1.57287E+18,PartaiSocmed,"Bisnis itu ada dua jenis:
1. Bisnis yg mengambil peluang pasar. Contohnya bisnis2 umum yg ada.
2. Bisnis yg menciptakan pasar (create market). Menaikkan harga BBM, melangkakannya, lalu menawarkan kendaraan listrik adalah contohnya.",,361
232,https://twitter.com/RamliRizal/status/1572837473398689792,2022-09-22 06:37:30+00:00,1.57284E+18,RamliRizal,"Hari ini @jokowi sibuk prioritaskan proyek abal2 “IKN” seolah-olah tidak sadar Indonesia sedang krisis bayar utang (cicilan pokok 400T, bunga 405T. 1/3 APBN) sehingga rakyat dikorbankan dgn kenaikan harga BBM, pajak, listrik. Situ jangan egois, sono belajar dari Pres Habibie😄🙏",,2143
233,https://twitter.com/justfhkl/status/1572837407883345920,2022-09-22 06:37:14+00:00,1.57284E+18,justfhkl,@fitrialubis16 @jevanadi Kak coba pikirkan harga BBM turun kak,,207
234,https://twitter.com/Andiarief__/status/1572733221733019648,2022-09-21 23:43:14+00:00,1.57273E+18,Andiarief__,Turunkan Harga BBM https://t.co/Yl9Vn2omtH,,333
235,https://twitter.com/hotradero/status/1572573988865593344,2022-09-21 13:10:30+00:00,1.57257E+18,hotradero,"SEBUAH UTAS TENTANG BBM DAN SUBSIDI:

Pemerintah Inggris mempersiapkan dana penalangan perusahaan energi hingga setara USD 172 Miliar. Kendati harga energi di Inggris telah mengikuti mekanisme pasar - perusahaan energi tetap di tengah beban luar biasa.

https://t.co/qMHDBBE4gd",,533
